"lts national",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"lts opportunity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"lulucf accounting",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf carbon",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"lulucf changes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf critical",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf definitions",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf discuss",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf policies",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf post",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf preserves",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf programme",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lulucf west",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"m ha",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"macedonias million",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"madagascar will",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"madagascars movement",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"madagascars progress",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"made challenges",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"made development",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"made mexico",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"made tropical",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"maiden cdm",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"main forest",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"main results",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mainly focused",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"mainstream local",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"maintain carbon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"maintain global",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"maintaining globally",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"maintenance forest",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"maintenance growth",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"major business",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"major challenge",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"major challenges",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"major driver",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"major political",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"make ambitious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"make fair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"make joint",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"make proposal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"make transition",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"make visible",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"makers discussion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"making happen",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"making national",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"making progress",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"making reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"making sustainable",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"malaysia initiating",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"malaysias maiden",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mali tanzania",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"managed indigenous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"managed lands",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"managed landscapes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"managed mitigation",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"management amazon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"management asia",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"management based",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"management brazil",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"management climate",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"management efficient",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management event",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management financing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"management forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"management forests",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"management governance",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"management guatemala",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management measures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"management myanmar",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"management natural",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"management one",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"management plans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"management redd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"management reduce",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management reduced",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management response",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"management sfm",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management techniques",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"management territorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"management viable",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"managemente forests",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"managers private",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"managing land",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"managing terrestrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"managment forests",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"mandated organisations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"mandated paragraph",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"manner analysis",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"manual nfms",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"many developing",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"many now",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"map help",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"map launched",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"map plan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mapping carbon",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mapping location",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"mapping project",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mapping subnational",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mapping tools",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"margins shows",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"marine biota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"market challenges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"market experts",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market help",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market human",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market ifsa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"market mechanisms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"market merge",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market passed",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"market providers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"market session",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market significantly",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market solution",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"market threatening",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"marketbased approaches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"marketbased compensation",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"markets approach",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"markets context",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"markets continuation",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"markets leveraging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"markets proposal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"markets recent",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"markets risks",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mass companies",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"mata atlantica",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"matches provisions",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"materialize amazon",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"matter forest",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"matters establish",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"max planck",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"maximize contribution",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"maximizing socioeconomic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"may determine",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"may now",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"may possible",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"may save",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"may soon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"maya biosphere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"maybe research",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mean practice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"meaningful action",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"means ensuring",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"means must",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"means rainforests",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"measure account",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measure achieve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"measure ghg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measure policy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"measured baseline",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"measured order",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measurement noel",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measurement reporting",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"measurements can",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measurements suggests",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measures can",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"measures consumer",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measures essential",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"measures forest",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"measures improve",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"measures leverage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"measures lowcarbon",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"measures reduce",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"measures related",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"measures russia",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"measures will",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"measuring carbon",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"measuring results",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mechanism called",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"mechanism design",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism including",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism key",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"mechanism lulucf",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism next",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism practices",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism second",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"mechanism west",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism will",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanism worldwide",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms address",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mechanisms climate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"mechanisms compensation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mechanisms contemporary",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms designed",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms discussion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms eg",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms event",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms face",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"mechanisms forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"mechanisms global",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mechanisms legal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"mechanisms linked",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms must",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms project",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms promote",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms promoted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"mechanisms reducing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mechanisms side",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mechanisms strong",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mechanisms—including namas",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"meet climate",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"meet eligible",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"meet goals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"meet increase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"meet international",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"meet ndcs",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"meet requirements",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"meeting country",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"meeting private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"meeting robust",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mega events",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"megadiversity communities",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"megadrivers big",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"megadrivers developmentalists",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"megadrivers redd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"megadrivers territories",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"megadriversknowledge indigenous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"megaevents includes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"megaprojects socalled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"member organizations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"members partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"members share",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"members will",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"mercado project",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"merge create",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"merit renewed",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mesoamerica adapt",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mesoamerica forest",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mesoamerica showcase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"mesoamerican territorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"method ability",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodological issueslulucf",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodological options",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodological technical",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies cdm",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies coordination",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"methodologies critical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"methodologies ffi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies institutional",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies national",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"methodologies projects",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"methodologies using",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"methodologies vcs",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods available",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods developed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods estimating",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods forest",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods procedures",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"methods recover",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"methods reflect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"mexico identifies",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mexico unfccc",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mexico will",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mexicos redd",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"midcentury requires",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"might apply",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"million citizens",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"million ha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"million hectares",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"million indigenousmrv",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"million trees",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"million treesâ€",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"millions tons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"minimize adverse",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"minimize effects",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"mining hydrocarbons",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ministers leaders",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ministers ricardo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"ministry forestry",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"missing carbon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigating co",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation actions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"mitigation activities",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation also",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"mitigation can",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation carbon",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation climate",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation efficient",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mitigation event",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"mitigation fanbolivia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation high",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"mitigation highlight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"mitigation livelihood",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
